"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","INDPROD","TOT","IDX2015","A","1973",39.97227,
"NOR","INDPROD","TOT","IDX2015","A","1974",41.88254,
"NOR","INDPROD","TOT","IDX2015","A","1975",43.98383,
"NOR","INDPROD","TOT","IDX2015","A","1976",46.51493,
"NOR","INDPROD","TOT","IDX2015","A","1977",46.37166,
"NOR","INDPROD","TOT","IDX2015","A","1978",51.09956,
"NOR","INDPROD","TOT","IDX2015","A","1979",54.87233,
"NOR","INDPROD","TOT","IDX2015","A","1980",57.21241,
"NOR","INDPROD","TOT","IDX2015","A","1981",56.73484,
"NOR","INDPROD","TOT","IDX2015","A","1982",56.82558,
"NOR","INDPROD","TOT","IDX2015","A","1983",61.8448,
"NOR","INDPROD","TOT","IDX2015","A","1984",65.75607,
"NOR","INDPROD","TOT","IDX2015","A","1985",69.53362,
"NOR","INDPROD","TOT","IDX2015","A","1986",71.87369,
"NOR","INDPROD","TOT","IDX2015","A","1987",74.9785,
"NOR","INDPROD","TOT","IDX2015","A","1988",76.54906,
"NOR","INDPROD","TOT","IDX2015","A","1989",83.54851,
"NOR","INDPROD","TOT","IDX2015","A","1990",86.34465,
"NOR","INDPROD","TOT","IDX2015","A","1991",87.84259,
"NOR","INDPROD","TOT","IDX2015","A","1992",92.80847,
"NOR","INDPROD","TOT","IDX2015","A","1993",96.39444,
"NOR","INDPROD","TOT","IDX2015","A","1994",103.1125,
"NOR","INDPROD","TOT","IDX2015","A","1995",108.9771,
"NOR","INDPROD","TOT","IDX2015","A","1996",114.8599,
"NOR","INDPROD","TOT","IDX2015","A","1997",118.7818,
"NOR","INDPROD","TOT","IDX2015","A","1998",117.529,
"NOR","INDPROD","TOT","IDX2015","A","1999",117.1477,
"NOR","INDPROD","TOT","IDX2015","A","2000",121.6156,
"NOR","INDPROD","TOT","IDX2015","A","2001",120.7428,
"NOR","INDPROD","TOT","IDX2015","A","2002",119.6373,
"NOR","INDPROD","TOT","IDX2015","A","2003",116.6699,
"NOR","INDPROD","TOT","IDX2015","A","2004",116.3402,
"NOR","INDPROD","TOT","IDX2015","A","2005",116.3596,
"NOR","INDPROD","TOT","IDX2015","A","2006",113.8189,
"NOR","INDPROD","TOT","IDX2015","A","2007",112.4806,
"NOR","INDPROD","TOT","IDX2015","A","2008",113.0237,
"NOR","INDPROD","TOT","IDX2015","A","2009",108.5822,
"NOR","INDPROD","TOT","IDX2015","A","2010",102.5213,
"NOR","INDPROD","TOT","IDX2015","A","2011",97.43987,
"NOR","INDPROD","TOT","IDX2015","A","2012",99.14662,
"NOR","INDPROD","TOT","IDX2015","A","2013",96.48952,
"NOR","INDPROD","TOT","IDX2015","A","2014",98.55508,
"NOR","INDPROD","TOT","IDX2015","A","2015",100,
"NOR","INDPROD","TOT","IDX2015","A","2016",98.78782,
"NOR","INDPROD","TOT","IDX2015","A","2017",98.50659,
"NOR","INDPROD","TOT","IDX2015","A","2018",96.69318,
"NOR","INDPROD","TOT","IDX2015","A","2019",92.47478,
"NOR","INDPROD","TOT","IDX2015","A","2020",99.30178,
"NOR","INDPROD","TOT","IDX2015","A","2021",101.4352,
"NOR","INDPROD","TOT","IDX2015","A","2022",101.0279,
"POL","INDPROD","TOT","IDX2015","A","1985",36.23569,
"POL","INDPROD","TOT","IDX2015","A","1986",37.75457,
"POL","INDPROD","TOT","IDX2015","A","1987",38.95337,
"POL","INDPROD","TOT","IDX2015","A","1988",40.85876,
"POL","INDPROD","TOT","IDX2015","A","1989",39.70828,
"POL","INDPROD","TOT","IDX2015","A","1990",29.60758,
"POL","INDPROD","TOT","IDX2015","A","1991",24.88184,
"POL","INDPROD","TOT","IDX2015","A","1992",25.76426,
"POL","INDPROD","TOT","IDX2015","A","1993",26.99021,
"POL","INDPROD","TOT","IDX2015","A","1994",30.51991,
"POL","INDPROD","TOT","IDX2015","A","1995",33.36447,
"POL","INDPROD","TOT","IDX2015","A","1996",36.49195,
"POL","INDPROD","TOT","IDX2015","A","1997",40.6155,
"POL","INDPROD","TOT","IDX2015","A","1998",42.5101,
"POL","INDPROD","TOT","IDX2015","A","1999",44.53008,
"POL","INDPROD","TOT","IDX2015","A","2000",47.425,
"POL","INDPROD","TOT","IDX2015","A","2001",47.65,
"POL","INDPROD","TOT","IDX2015","A","2002",48.34167,
"POL","INDPROD","TOT","IDX2015","A","2003",52.6,
"POL","INDPROD","TOT","IDX2015","A","2004",59.43333,
"POL","INDPROD","TOT","IDX2015","A","2005",61.975,
"POL","INDPROD","TOT","IDX2015","A","2006",69.50833,
"POL","INDPROD","TOT","IDX2015","A","2007",76.05,
"POL","INDPROD","TOT","IDX2015","A","2008",78.125,
"POL","INDPROD","TOT","IDX2015","A","2009",75.01667,
"POL","INDPROD","TOT","IDX2015","A","2010",83.38333,
"POL","INDPROD","TOT","IDX2015","A","2011",89.00833,
"POL","INDPROD","TOT","IDX2015","A","2012",90.125,
"POL","INDPROD","TOT","IDX2015","A","2013",92.2,
"POL","INDPROD","TOT","IDX2015","A","2014",95.35,
"POL","INDPROD","TOT","IDX2015","A","2015",100,
"POL","INDPROD","TOT","IDX2015","A","2016",102.825,
"POL","INDPROD","TOT","IDX2015","A","2017",109.6167,
"POL","INDPROD","TOT","IDX2015","A","2018",116.075,
"POL","INDPROD","TOT","IDX2015","A","2019",120.9083,
"POL","INDPROD","TOT","IDX2015","A","2020",119.3917,
"POL","INDPROD","TOT","IDX2015","A","2021",136.7417,
"POL","INDPROD","TOT","IDX2015","A","2022",151.1583,
"PRT","INDPROD","TOT","IDX2015","A","1955",16.44704,
"PRT","INDPROD","TOT","IDX2015","A","1956",17.86158,
"PRT","INDPROD","TOT","IDX2015","A","1957",18.89252,
"PRT","INDPROD","TOT","IDX2015","A","1958",20.40296,
"PRT","INDPROD","TOT","IDX2015","A","1959",22.58471,
"PRT","INDPROD","TOT","IDX2015","A","1960",23.89136,
"PRT","INDPROD","TOT","IDX2015","A","1961",25.80938,
"PRT","INDPROD","TOT","IDX2015","A","1962",26.04914,
"PRT","INDPROD","TOT","IDX2015","A","1963",27.03212,
"PRT","INDPROD","TOT","IDX2015","A","1964",29.35772,
"PRT","INDPROD","TOT","IDX2015","A","1965",30.85618,
"PRT","INDPROD","TOT","IDX2015","A","1966",32.36662,
"PRT","INDPROD","TOT","IDX2015","A","1967",31.83916,
"PRT","INDPROD","TOT","IDX2015","A","1968",33.75719,
"PRT","INDPROD","TOT","IDX2015","A","1969",36.44458,
"PRT","INDPROD","TOT","IDX2015","A","1970",38.72585,
"PRT","INDPROD","TOT","IDX2015","A","1971",41.76376,
"PRT","INDPROD","TOT","IDX2015","A","1972",47.1712,
"PRT","INDPROD","TOT","IDX2015","A","1973",52.74227,
"PRT","INDPROD","TOT","IDX2015","A","1974",54.20642,
"PRT","INDPROD","TOT","IDX2015","A","1975",51.54295,
"PRT","INDPROD","TOT","IDX2015","A","1976",53.28971,
"PRT","INDPROD","TOT","IDX2015","A","1977",60.28579,
"PRT","INDPROD","TOT","IDX2015","A","1978",64.42473,
"PRT","INDPROD","TOT","IDX2015","A","1979",69.04998,
"PRT","INDPROD","TOT","IDX2015","A","1980",72.77438,
"PRT","INDPROD","TOT","IDX2015","A","1981",74.43992,
"PRT","INDPROD","TOT","IDX2015","A","1982",80.19934,
"PRT","INDPROD","TOT","IDX2015","A","1983",83.04452,
"PRT","INDPROD","TOT","IDX2015","A","1984",85.12024,
"PRT","INDPROD","TOT","IDX2015","A","1985",85.68673,
"PRT","INDPROD","TOT","IDX2015","A","1986",91.90192,
"PRT","INDPROD","TOT","IDX2015","A","1987",95.97065,
"PRT","INDPROD","TOT","IDX2015","A","1988",99.60094,
"PRT","INDPROD","TOT","IDX2015","A","1989",106.3117,
"PRT","INDPROD","TOT","IDX2015","A","1990",115.8844,
"PRT","INDPROD","TOT","IDX2015","A","1991",115.9115,
"PRT","INDPROD","TOT","IDX2015","A","1992",113.1953,
"PRT","INDPROD","TOT","IDX2015","A","1993",107.7377,
"PRT","INDPROD","TOT","IDX2015","A","1994",107.549,
"PRT","INDPROD","TOT","IDX2015","A","1995",112.5675,
"PRT","INDPROD","TOT","IDX2015","A","1996",118.4936,
"PRT","INDPROD","TOT","IDX2015","A","1997",121.541,
"PRT","INDPROD","TOT","IDX2015","A","1998",128.4236,
"PRT","INDPROD","TOT","IDX2015","A","1999",132.3336,
"PRT","INDPROD","TOT","IDX2015","A","2000",132.9431,
"PRT","INDPROD","TOT","IDX2015","A","2001",137.1201,
"PRT","INDPROD","TOT","IDX2015","A","2002",135.6537,
"PRT","INDPROD","TOT","IDX2015","A","2003",134.2463,
"PRT","INDPROD","TOT","IDX2015","A","2004",128.6687,
"PRT","INDPROD","TOT","IDX2015","A","2005",124.1769,
"PRT","INDPROD","TOT","IDX2015","A","2006",123.4745,
"PRT","INDPROD","TOT","IDX2015","A","2007",121.3841,
"PRT","INDPROD","TOT","IDX2015","A","2008",114.7922,
"PRT","INDPROD","TOT","IDX2015","A","2009",102.6777,
"PRT","INDPROD","TOT","IDX2015","A","2010",103.659,
"PRT","INDPROD","TOT","IDX2015","A","2011",102.1715,
"PRT","INDPROD","TOT","IDX2015","A","2012",96.20998,
"PRT","INDPROD","TOT","IDX2015","A","2013",96.59642,
"PRT","INDPROD","TOT","IDX2015","A","2014",98.04237,
"PRT","INDPROD","TOT","IDX2015","A","2015",100,
"PRT","INDPROD","TOT","IDX2015","A","2016",102.41,
"PRT","INDPROD","TOT","IDX2015","A","2017",106.0291,
"PRT","INDPROD","TOT","IDX2015","A","2018",106.1624,
"PRT","INDPROD","TOT","IDX2015","A","2019",103.8625,
"PRT","INDPROD","TOT","IDX2015","A","2020",96.24336,
"PRT","INDPROD","TOT","IDX2015","A","2021",99.59251,
"PRT","INDPROD","TOT","IDX2015","A","2022",99.61917,
"SVK","INDPROD","TOT","IDX2015","A","1989",48.16022,
"SVK","INDPROD","TOT","IDX2015","A","1990",45.97925,
"SVK","INDPROD","TOT","IDX2015","A","1991",37.11337,
"SVK","INDPROD","TOT","IDX2015","A","1992",33.54702,
"SVK","INDPROD","TOT","IDX2015","A","1993",32.2938,
"SVK","INDPROD","TOT","IDX2015","A","1994",33.87366,
"SVK","INDPROD","TOT","IDX2015","A","1995",36.68674,
"SVK","INDPROD","TOT","IDX2015","A","1996",37.59999,
"SVK","INDPROD","TOT","IDX2015","A","1997",38.08328,
"SVK","INDPROD","TOT","IDX2015","A","1998",40.1431,
"SVK","INDPROD","TOT","IDX2015","A","1999",39.29993,
"SVK","INDPROD","TOT","IDX2015","A","2000",40.99658,
"SVK","INDPROD","TOT","IDX2015","A","2001",42.44646,
"SVK","INDPROD","TOT","IDX2015","A","2002",45.41288,
"SVK","INDPROD","TOT","IDX2015","A","2003",52.4623,
"SVK","INDPROD","TOT","IDX2015","A","2004",54.3788,
"SVK","INDPROD","TOT","IDX2015","A","2005",53.91217,
"SVK","INDPROD","TOT","IDX2015","A","2006",62.38647,
"SVK","INDPROD","TOT","IDX2015","A","2007",72.88559,
"SVK","INDPROD","TOT","IDX2015","A","2008",82.85143,
"SVK","INDPROD","TOT","IDX2015","A","2009",71.38572,
"SVK","INDPROD","TOT","IDX2015","A","2010",80.30997,
"SVK","INDPROD","TOT","IDX2015","A","2011",85.41788,
"SVK","INDPROD","TOT","IDX2015","A","2012",88.01766,
"SVK","INDPROD","TOT","IDX2015","A","2013",89.50921,
"SVK","INDPROD","TOT","IDX2015","A","2014",92.14232,
"SVK","INDPROD","TOT","IDX2015","A","2015",100,
"SVK","INDPROD","TOT","IDX2015","A","2016",103.583,
"SVK","INDPROD","TOT","IDX2015","A","2017",107.6494,
"SVK","INDPROD","TOT","IDX2015","A","2018",114.3071,
"SVK","INDPROD","TOT","IDX2015","A","2019",115.1154,
"SVK","INDPROD","TOT","IDX2015","A","2020",105.4412,
"SVK","INDPROD","TOT","IDX2015","A","2021",116.282,
"SVK","INDPROD","TOT","IDX2015","A","2022",111.7157,
"ESP","INDPROD","TOT","IDX2015","A","1965",32.14806,
"ESP","INDPROD","TOT","IDX2015","A","1966",36.83349,
"ESP","INDPROD","TOT","IDX2015","A","1967",37.96447,
"ESP","INDPROD","TOT","IDX2015","A","1968",41.05592,
"ESP","INDPROD","TOT","IDX2015","A","1969",47.55493,
"ESP","INDPROD","TOT","IDX2015","A","1970",50.99716,
"ESP","INDPROD","TOT","IDX2015","A","1971",54.37224,
"ESP","INDPROD","TOT","IDX2015","A","1972",63.15186,
"ESP","INDPROD","TOT","IDX2015","A","1973",70.05146,
"ESP","INDPROD","TOT","IDX2015","A","1974",75.38721,
"ESP","INDPROD","TOT","IDX2015","A","1975",72.68979,
"ESP","INDPROD","TOT","IDX2015","A","1976",75.78022,
"ESP","INDPROD","TOT","IDX2015","A","1977",79.91383,
"ESP","INDPROD","TOT","IDX2015","A","1978",82.0014,
"ESP","INDPROD","TOT","IDX2015","A","1979",82.46987,
"ESP","INDPROD","TOT","IDX2015","A","1980",82.86847,
"ESP","INDPROD","TOT","IDX2015","A","1981",82.17651,
"ESP","INDPROD","TOT","IDX2015","A","1982",81.16005,
"ESP","INDPROD","TOT","IDX2015","A","1983",83.36507,
"ESP","INDPROD","TOT","IDX2015","A","1984",84.23576,
"ESP","INDPROD","TOT","IDX2015","A","1985",85.66998,
"ESP","INDPROD","TOT","IDX2015","A","1986",88.39636,
"ESP","INDPROD","TOT","IDX2015","A","1987",92.41137,
"ESP","INDPROD","TOT","IDX2015","A","1988",95.39183,
"ESP","INDPROD","TOT","IDX2015","A","1989",100.24,
"ESP","INDPROD","TOT","IDX2015","A","1990",99.87871,
"ESP","INDPROD","TOT","IDX2015","A","1991",99.24782,
"ESP","INDPROD","TOT","IDX2015","A","1992",96.15833,
"ESP","INDPROD","TOT","IDX2015","A","1993",91.70557,
"ESP","INDPROD","TOT","IDX2015","A","1994",99.0055,
"ESP","INDPROD","TOT","IDX2015","A","1995",103.9063,
"ESP","INDPROD","TOT","IDX2015","A","1996",102.3958,
"ESP","INDPROD","TOT","IDX2015","A","1997",109.6906,
"ESP","INDPROD","TOT","IDX2015","A","1998",115.6697,
"ESP","INDPROD","TOT","IDX2015","A","1999",118.6515,
"ESP","INDPROD","TOT","IDX2015","A","2000",123.964,
"ESP","INDPROD","TOT","IDX2015","A","2001",122.384,
"ESP","INDPROD","TOT","IDX2015","A","2002",122.2898,
"ESP","INDPROD","TOT","IDX2015","A","2003",123.7897,
"ESP","INDPROD","TOT","IDX2015","A","2004",125.733,
"ESP","INDPROD","TOT","IDX2015","A","2005",127.1045,
"ESP","INDPROD","TOT","IDX2015","A","2006",132.0041,
"ESP","INDPROD","TOT","IDX2015","A","2007",134.4735,
"ESP","INDPROD","TOT","IDX2015","A","2008",124.2006,
"ESP","INDPROD","TOT","IDX2015","A","2009",104.678,
"ESP","INDPROD","TOT","IDX2015","A","2010",105.5616,
"ESP","INDPROD","TOT","IDX2015","A","2011",104.0307,
"ESP","INDPROD","TOT","IDX2015","A","2012",97.221,
"ESP","INDPROD","TOT","IDX2015","A","2013",95.64366,
"ESP","INDPROD","TOT","IDX2015","A","2014",96.84,
"ESP","INDPROD","TOT","IDX2015","A","2015",100.0002,
"ESP","INDPROD","TOT","IDX2015","A","2016",101.8913,
"ESP","INDPROD","TOT","IDX2015","A","2017",105.0659,
"ESP","INDPROD","TOT","IDX2015","A","2018",105.4702,
"ESP","INDPROD","TOT","IDX2015","A","2019",106.0753,
"ESP","INDPROD","TOT","IDX2015","A","2020",96.04566,
"ESP","INDPROD","TOT","IDX2015","A","2021",103.0506,
"ESP","INDPROD","TOT","IDX2015","A","2022",105.9558,
"SWE","INDPROD","TOT","IDX2015","A","1955",22.43062,
"SWE","INDPROD","TOT","IDX2015","A","1956",23.35085,
"SWE","INDPROD","TOT","IDX2015","A","1957",24.61617,
"SWE","INDPROD","TOT","IDX2015","A","1958",24.88457,
"SWE","INDPROD","TOT","IDX2015","A","1959",26.84006,
"SWE","INDPROD","TOT","IDX2015","A","1960",28.98727,
"SWE","INDPROD","TOT","IDX2015","A","1961",31.32619,
"SWE","INDPROD","TOT","IDX2015","A","1962",33.35836,
"SWE","INDPROD","TOT","IDX2015","A","1963",35.42888,
"SWE","INDPROD","TOT","IDX2015","A","1964",38.64969,
"SWE","INDPROD","TOT","IDX2015","A","1965",41.41038,
"SWE","INDPROD","TOT","IDX2015","A","1966",42.59901,
"SWE","INDPROD","TOT","IDX2015","A","1967",44.09439,
"SWE","INDPROD","TOT","IDX2015","A","1968",46.39496,
"SWE","INDPROD","TOT","IDX2015","A","1969",50.03444,
"SWE","INDPROD","TOT","IDX2015","A","1970",52.82264,
"SWE","INDPROD","TOT","IDX2015","A","1971",52.97567,
"SWE","INDPROD","TOT","IDX2015","A","1972",54.19521,
"SWE","INDPROD","TOT","IDX2015","A","1973",58.09772,
"SWE","INDPROD","TOT","IDX2015","A","1974",60.72331,
"SWE","INDPROD","TOT","IDX2015","A","1975",59.66638,
"SWE","INDPROD","TOT","IDX2015","A","1976",58.26511,
"SWE","INDPROD","TOT","IDX2015","A","1977",55.08475,
"SWE","INDPROD","TOT","IDX2015","A","1978",54.38173,
"SWE","INDPROD","TOT","IDX2015","A","1979",58.04512,
"SWE","INDPROD","TOT","IDX2015","A","1980",57.78686,
"SWE","INDPROD","TOT","IDX2015","A","1981",56.75385,
"SWE","INDPROD","TOT","IDX2015","A","1982",55.80213,
"SWE","INDPROD","TOT","IDX2015","A","1983",58.01164,
"SWE","INDPROD","TOT","IDX2015","A","1984",62.15806,
"SWE","INDPROD","TOT","IDX2015","A","1985",64.03758,
"SWE","INDPROD","TOT","IDX2015","A","1986",64.32453,
"SWE","INDPROD","TOT","IDX2015","A","1987",65.95536,
"SWE","INDPROD","TOT","IDX2015","A","1988",66.79708,
"SWE","INDPROD","TOT","IDX2015","A","1989",69.25528,
"SWE","INDPROD","TOT","IDX2015","A","1990",70.01569,
"SWE","INDPROD","TOT","IDX2015","A","1991",68.46448,
"SWE","INDPROD","TOT","IDX2015","A","1992",68.63309,
"SWE","INDPROD","TOT","IDX2015","A","1993",68.94501,
"SWE","INDPROD","TOT","IDX2015","A","1994",76.78542,
"SWE","INDPROD","TOT","IDX2015","A","1995",84.2296,
"SWE","INDPROD","TOT","IDX2015","A","1996",84.9462,
"SWE","INDPROD","TOT","IDX2015","A","1997",88.96757,
"SWE","INDPROD","TOT","IDX2015","A","1998",93.0058,
"SWE","INDPROD","TOT","IDX2015","A","1999",95.61084,
"SWE","INDPROD","TOT","IDX2015","A","2000",101.1666,
"SWE","INDPROD","TOT","IDX2015","A","2001",100.1417,
"SWE","INDPROD","TOT","IDX2015","A","2002",100.15,
"SWE","INDPROD","TOT","IDX2015","A","2003",101.6332,
"SWE","INDPROD","TOT","IDX2015","A","2004",107.3744,
"SWE","INDPROD","TOT","IDX2015","A","2005",110.0325,
"SWE","INDPROD","TOT","IDX2015","A","2006",113.4239,
"SWE","INDPROD","TOT","IDX2015","A","2007",117.3402,
"SWE","INDPROD","TOT","IDX2015","A","2008",114.2405,
"SWE","INDPROD","TOT","IDX2015","A","2009",94.15049,
"SWE","INDPROD","TOT","IDX2015","A","2010",103.0747,
"SWE","INDPROD","TOT","IDX2015","A","2011",105.6829,
"SWE","INDPROD","TOT","IDX2015","A","2012",103.3747,
"SWE","INDPROD","TOT","IDX2015","A","2013",98.42513,
"SWE","INDPROD","TOT","IDX2015","A","2014",96.8086,
"SWE","INDPROD","TOT","IDX2015","A","2015",100,
"SWE","INDPROD","TOT","IDX2015","A","2016",102.0748,
"SWE","INDPROD","TOT","IDX2015","A","2017",106.4495,
"SWE","INDPROD","TOT","IDX2015","A","2018",108.8909,
"SWE","INDPROD","TOT","IDX2015","A","2019",111.4574,
"SWE","INDPROD","TOT","IDX2015","A","2020",106.6078,
"SWE","INDPROD","TOT","IDX2015","A","2021",114.3905,
"SWE","INDPROD","TOT","IDX2015","A","2022",116.6903,
"CHE","INDPROD","TOT","IDX2015","A","1959",25.90784,
"CHE","INDPROD","TOT","IDX2015","A","1960",28.73963,
"CHE","INDPROD","TOT","IDX2015","A","1961",30.72791,
"CHE","INDPROD","TOT","IDX2015","A","1962",32.29443,
"CHE","INDPROD","TOT","IDX2015","A","1963",33.98145,
"CHE","INDPROD","TOT","IDX2015","A","1964",35.25575,
"CHE","INDPROD","TOT","IDX2015","A","1965",36.61501,
"CHE","INDPROD","TOT","IDX2015","A","1966",37.88932,
"CHE","INDPROD","TOT","IDX2015","A","1967",39.24857,
"CHE","INDPROD","TOT","IDX2015","A","1968",41.0326,
"CHE","INDPROD","TOT","IDX2015","A","1969",44.77056,
"CHE","INDPROD","TOT","IDX2015","A","1970",48.67842,
"CHE","INDPROD","TOT","IDX2015","A","1971",49.44301,
"CHE","INDPROD","TOT","IDX2015","A","1972",50.63236,
"CHE","INDPROD","TOT","IDX2015","A","1973",53.43583,
"CHE","INDPROD","TOT","IDX2015","A","1974",54.0305,
"CHE","INDPROD","TOT","IDX2015","A","1975",47.23421,
"CHE","INDPROD","TOT","IDX2015","A","1976",47.40412,
"CHE","INDPROD","TOT","IDX2015","A","1977",50.12264,
"CHE","INDPROD","TOT","IDX2015","A","1978",50.29255,
"CHE","INDPROD","TOT","IDX2015","A","1979",51.14208,
"CHE","INDPROD","TOT","IDX2015","A","1980",53.94555,
"CHE","INDPROD","TOT","IDX2015","A","1981",53.77564,
"CHE","INDPROD","TOT","IDX2015","A","1982",51.56685,
"CHE","INDPROD","TOT","IDX2015","A","1983",51.39694,
"CHE","INDPROD","TOT","IDX2015","A","1984",52.7562,
"CHE","INDPROD","TOT","IDX2015","A","1985",55.72958,
"CHE","INDPROD","TOT","IDX2015","A","1986",57.85342,
"CHE","INDPROD","TOT","IDX2015","A","1987",58.53305,
"CHE","INDPROD","TOT","IDX2015","A","1988",63.12054,
"CHE","INDPROD","TOT","IDX2015","A","1989",64.05503,
"CHE","INDPROD","TOT","IDX2015","A","1990",65.7541,
"CHE","INDPROD","TOT","IDX2015","A","1991",66.09568,
"CHE","INDPROD","TOT","IDX2015","A","1992",65.41252,
"CHE","INDPROD","TOT","IDX2015","A","1993",64.217,
"CHE","INDPROD","TOT","IDX2015","A","1994",66.94963,
"CHE","INDPROD","TOT","IDX2015","A","1995",68.31595,
"CHE","INDPROD","TOT","IDX2015","A","1996",68.31586,
"CHE","INDPROD","TOT","IDX2015","A","1997",71.45296,
"CHE","INDPROD","TOT","IDX2015","A","1998",74.0162,
"CHE","INDPROD","TOT","IDX2015","A","1999",76.64978,
"CHE","INDPROD","TOT","IDX2015","A","2000",83.10361,
"CHE","INDPROD","TOT","IDX2015","A","2001",82.49359,
"CHE","INDPROD","TOT","IDX2015","A","2002",78.28822,
"CHE","INDPROD","TOT","IDX2015","A","2003",78.60392,
"CHE","INDPROD","TOT","IDX2015","A","2004",81.75,
"CHE","INDPROD","TOT","IDX2015","A","2005",81.95,
"CHE","INDPROD","TOT","IDX2015","A","2006",87.975,
"CHE","INDPROD","TOT","IDX2015","A","2007",96.025,
"CHE","INDPROD","TOT","IDX2015","A","2008",95.8,
"CHE","INDPROD","TOT","IDX2015","A","2009",89.35,
"CHE","INDPROD","TOT","IDX2015","A","2010",95.625,
"CHE","INDPROD","TOT","IDX2015","A","2011",97.35,
"CHE","INDPROD","TOT","IDX2015","A","2012",98.875,
"CHE","INDPROD","TOT","IDX2015","A","2013",100.05,
"CHE","INDPROD","TOT","IDX2015","A","2014",101.45,
"CHE","INDPROD","TOT","IDX2015","A","2015",100,
"CHE","INDPROD","TOT","IDX2015","A","2016",100.25,
"CHE","INDPROD","TOT","IDX2015","A","2017",105.675,
"CHE","INDPROD","TOT","IDX2015","A","2018",111.875,
"CHE","INDPROD","TOT","IDX2015","A","2019",116.75,
"CHE","INDPROD","TOT","IDX2015","A","2020",112.975,
"CHE","INDPROD","TOT","IDX2015","A","2021",123.275,
"CHE","INDPROD","TOT","IDX2015","A","2022",130.35,
"TUR","INDPROD","TOT","IDX2015","A","1985",23.02994,
"TUR","INDPROD","TOT","IDX2015","A","1986",24.08133,
"TUR","INDPROD","TOT","IDX2015","A","1987",26.72277,
"TUR","INDPROD","TOT","IDX2015","A","1988",27.74769,
"TUR","INDPROD","TOT","IDX2015","A","1989",28.54762,
"TUR","INDPROD","TOT","IDX2015","A","1990",31.38072,
"TUR","INDPROD","TOT","IDX2015","A","1991",32.38063,
"TUR","INDPROD","TOT","IDX2015","A","1992",33.87218,
"TUR","INDPROD","TOT","IDX2015","A","1993",35.88034,
"TUR","INDPROD","TOT","IDX2015","A","1994",33.6222,
"TUR","INDPROD","TOT","IDX2015","A","1995",36.52196,
"TUR","INDPROD","TOT","IDX2015","A","1996",38.66344,
"TUR","INDPROD","TOT","IDX2015","A","1997",42.37147,
"TUR","INDPROD","TOT","IDX2015","A","1998",42.91309,
"TUR","INDPROD","TOT","IDX2015","A","1999",41.32989,
"TUR","INDPROD","TOT","IDX2015","A","2000",43.82968,
"TUR","INDPROD","TOT","IDX2015","A","2001",40.005,
"TUR","INDPROD","TOT","IDX2015","A","2002",43.77969,
"TUR","INDPROD","TOT","IDX2015","A","2003",47.59604,
"TUR","INDPROD","TOT","IDX2015","A","2004",52.25398,
"TUR","INDPROD","TOT","IDX2015","A","2005",59.60337,
"TUR","INDPROD","TOT","IDX2015","A","2006",63.96967,
"TUR","INDPROD","TOT","IDX2015","A","2007",68.45263,
"TUR","INDPROD","TOT","IDX2015","A","2008",68.06933,
"TUR","INDPROD","TOT","IDX2015","A","2009",61.34489,
"TUR","INDPROD","TOT","IDX2015","A","2010",69.37755,
"TUR","INDPROD","TOT","IDX2015","A","2011",80.035,
"TUR","INDPROD","TOT","IDX2015","A","2012",83.5097,
"TUR","INDPROD","TOT","IDX2015","A","2013",88.98425,
"TUR","INDPROD","TOT","IDX2015","A","2014",94.23381,
"TUR","INDPROD","TOT","IDX2015","A","2015",100,
"TUR","INDPROD","TOT","IDX2015","A","2016",103.3997,
"TUR","INDPROD","TOT","IDX2015","A","2017",112.7739,
"TUR","INDPROD","TOT","IDX2015","A","2018",113.9988,
"TUR","INDPROD","TOT","IDX2015","A","2019",113.3072,
"TUR","INDPROD","TOT","IDX2015","A","2020",115.7904,
"TUR","INDPROD","TOT","IDX2015","A","2021",134.8388,
"TUR","INDPROD","TOT","IDX2015","A","2022",143.2047,
"GBR","INDPROD","TOT","IDX2015","A","1968",55.81885,
"GBR","INDPROD","TOT","IDX2015","A","1969",57.71459,
"GBR","INDPROD","TOT","IDX2015","A","1970",58.03054,
"GBR","INDPROD","TOT","IDX2015","A","1971",57.69703,
"GBR","INDPROD","TOT","IDX2015","A","1972",58.71511,
"GBR","INDPROD","TOT","IDX2015","A","1973",64.00737,
"GBR","INDPROD","TOT","IDX2015","A","1974",62.73477,
"GBR","INDPROD","TOT","IDX2015","A","1975",59.30314,
"GBR","INDPROD","TOT","IDX2015","A","1976",61.27787,
"GBR","INDPROD","TOT","IDX2015","A","1977",64.41987,
"GBR","INDPROD","TOT","IDX2015","A","1978",66.25417,
"GBR","INDPROD","TOT","IDX2015","A","1979",68.8257,
"GBR","INDPROD","TOT","IDX2015","A","1980",64.32333,
"GBR","INDPROD","TOT","IDX2015","A","1981",62.27839,
"GBR","INDPROD","TOT","IDX2015","A","1982",63.472,
"GBR","INDPROD","TOT","IDX2015","A","1983",65.78024,
"GBR","INDPROD","TOT","IDX2015","A","1984",65.80656,
"GBR","INDPROD","TOT","IDX2015","A","1985",69.44883,
"GBR","INDPROD","TOT","IDX2015","A","1986",71.11638,
"GBR","INDPROD","TOT","IDX2015","A","1987",74.00386,
"GBR","INDPROD","TOT","IDX2015","A","1988",77.57592,
